FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,INTERSECTION,Intersection (DESC),TY_ROAD_ACCIDENT,Road accident type,Y_DEADLY_ACCIDENT,Deadly accident,HO_ROAD_ACCIDENT,Road accident hour,WEEK_DAY,Week day,MONTH,Month (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicator (NOTE_DATA_TYPE),NOTE_ACCIDENT_LOCALIZATON,Localization of the accident (NOTE_ACCIDENT_LOCALIZATON),NOTE_INTERSECTION,Intersection (NOTE_INTERSECTION),NOTE_TY_ROAD_ACCIDENT,Road accident type (NOTE_TY_ROAD_ACCIDENT),NOTE_Y_DEADLY_ACCIDENT,Deadly accident (NOTE_Y_DEADLY_ACCIDENT),NOTE_HO_ROAD_ACCIDENT,Road accident hour (NOTE_HO_ROAD_ACCIDENT),NOTE_WEEK_DAY,Week day (NOTE_WEEK_DAY),NOTE_MONTH,Month (NOTE_MONTH),NOTE_TIME_PERIOD,Time (NOTE_TIME_PERIOD),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
A,Annual,ITF45,Lecce,ROADACC,Road accidents with injuries,9,Total,9,Total,9,Total,0,No,99,Total,9,Total,99,Total,2024,1869,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,ITF45,Lecce,ROADACC,Road accidents with injuries,9,Total,9,Total,9,Total,1,Yes,99,Total,9,Total,99,Total,2024,42,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,ITF45,Lecce,ROADACC,Road accidents with injuries,9,Total,9,Total,9,Total,9,Total,99,Total,9,Total,99,Total,2024,1911,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,1,Accidents between vehicles,0,No,99,Total,9,Total,99,Total,2024,760,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,1,Accidents between vehicles,1,Yes,99,Total,9,Total,99,Total,2024,9,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,1,Accidents between vehicles,9,Total,99,Total,9,Total,99,Total,2024,769,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,2,Vehicle-pedestrian accident,0,No,99,Total,9,Total,99,Total,2024,119,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,2,Vehicle-pedestrian accident,1,Yes,99,Total,9,Total,99,Total,2024,2,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,2,Vehicle-pedestrian accident,9,Total,99,Total,9,Total,99,Total,2024,121,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,3,Accidents involving a single vehicle,0,No,99,Total,9,Total,99,Total,2024,126,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,3,Accidents involving a single vehicle,1,Yes,99,Total,9,Total,99,Total,2024,7,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,3,Accidents involving a single vehicle,9,Total,99,Total,9,Total,99,Total,2024,133,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,9,Total,0,No,99,Total,9,Total,99,Total,2024,1005,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,9,Total,1,Yes,99,Total,9,Total,99,Total,2024,18,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,IT110,Barletta-Andria-Trani,ROADACC,Road accidents with injuries,9,Total,9,Total,9,Total,9,Total,99,Total,9,Total,99,Total,2024,1023,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,ITF5,Basilicata,ROADACC,Road accidents with injuries,9,Total,9,Total,1,Accidents between vehicles,0,No,99,Total,9,Total,99,Total,2024,620,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,ITF5,Basilicata,ROADACC,Road accidents with injuries,9,Total,9,Total,1,Accidents between vehicles,1,Yes,99,Total,9,Total,99,Total,2024,14,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,ITF5,Basilicata,ROADACC,Road accidents with injuries,9,Total,9,Total,1,Accidents between vehicles,9,Total,99,Total,9,Total,99,Total,2024,634,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
A,Annual,ITF5,Basilicata,ROADACC,Road accidents with injuries,9,Total,9,Total,2,Vehicle-pedestrian accident,0,No,99,Total,9,Total,99,Total,2024,97,,,,,,,,,,,,,,,ORA__99_N1,'Since data referred to 2011 a new and complete information on hour and minutes when the road accidents occurred has been introduced. To provide a readable information on a data table for road accidents hours and minutes, the recoding criteria specified below has been adopted.since 00.01 up to 01.00 = 1a hoursince 01.01 up to 02.00 = 2a hoursince 02.01 up to 03.00 = 3a hoursince 03.01 up to 04.00 = 4a hoursince 04.01 up to 05.00 = 5a hour since 05.01 up to 06.00 = 6a hour since 06.01 up to 07.00 = 7a hour since 07.01 up to 08.00 = 8a hour since 08.01 up to 09.00 = 9a hour since 09.01 up to 10.00 = 10a hour since 10.01 up to 11.00 = 11a hour since 11.01 up to 12.00 = 12a hour since 12.01 up to 13.00 = 13a hour since 13.01 up to 14.00 = 14a hour  since 14.01 up to 15.00 = 15a hour since 15.01 up to 16.00 = 16a hoursince 16.01 up to 17.00 = 17a hour since 17.01 up to 18.00 = 18a hour since 18.01 up to 19.00 = 19a hour since 19.01 up to 20.00 = 20a hour since 20.01 up to 21.00 = 21a hour since 21.01 up to 22.00 = 22a hour since 22.01 up to 23.00 = 23a hour since 23.01 up to 00.00 = 24a hourUnknown hour = 25a hour',,,,,,,,,,,,
